(vai)	=a'ogo	[wave effects]
(vai)	=awogo	[wave effects]
(pc)	=asabak	[roof]
(vii)	=aasin	[wind: be __ by the ~]
(vii)	=aasin	[wind: be __ in the ~]
(vii)	=aasin	[wind: be __ with the ~]
(vii)	=aasin	[wind: be blown by the ~]
(vai)	=aaso	[(vti) > (vai)]
(vai)	=aaso	[heat: be __ by the ~]
(vai)	=aaso	[load: carry a ~]
(vai)	=aaso	[sun: be __ by the ~]
(vta)	=ba'	[run with SO]
(vai)	=batoo	[run]
(vti)	=batwaan	[run with ST]
(vii)	=bagaa	[leaf/leaves]
(vai)	=bagizo	[move quickly/rapidly]
	=bag+oon	[leaf/leaves]
(vai)	=ba'igo	[horseback: ride by ~]
(vai)	=ba'iwe	[flee by running]
(vai)	=ba'iwe	[run: flee by ~ning]
(vta)	=bani'	[do __ immediately to SO]
(vta)	=bani'	[do __ quickly to SO]
(vta)	=bani'	[do __ suddenly to SO]
(vti)	=banitwaan	[do __ immediately to ST]
(vti)	=banitwaan	[do __ quickly to ST]
(vti)	=banitwaan	[do __ suddenly to ST]
(vai)	=bani'o	[do __ immediately]
(vai)	=bani'o	[do __ quickly]
(vai)	=bani'o	[do __ suddenly]
(vai)	=bii	[liquid]
(vta)	=bii'	[cord SO]
(vta)	=bii'	[inscribe SO]
(vii)	=bii	[liquid]
(vti)	=bii'an	[inscribe]
(vai)	=bigonii	[bud: have ~s][for V]
	=bii'igan+an	[card]
	=bii'igan+an	[paper]
	=bii'igan+an	[sheet]
(vai)	=bii'ige	[inscribe]
(vii)	=biisaa	[rain]
(vai)	=bizo	[drive]
(vai)	=bizo	[fly]
	=bizon+an	[binding]
	=bizon+an	[hanging from _]
	=bizon+an	[stringing]
	=bizon+an	[tied to _]
	=pizon+an	[binding]
	=pizon+an	[hanging from _]
	=pizon+an	[stringing]
	=pizon+an	[tied to _]
(vai)	=bogo	[drift][for V]
(vai)	=bogo	[float][for V]
(pc)	=boonikan	[both hands full __times]
(vai)	=boono	[float by boat][for V]
	=daabaan+ag	[sled]
	=daabaan+ag	[vehicle]
(vai)	=daabaanigo	[vehicle: by ~]
(vii)	=daabii	[drag by sled/vehicle]
(vii)	=taagwad	[hear]
(vai)	=taagozi	[hear][for V]
	=day+	[belly]
(vai)	=dazhe	[place: in a certain ~]
(vai)	=dazhe	[place: in such a ~]
(vai)	=dazhe	[there]
(vai2)	=tam	[hear][for V]
(vti)	=tan	[hear][for V]
(vta)	=taw	[hear][for V]
(vai)	=tawage	[ear: have a __ ~]
(vai)	=de'e	[heart: have a __ ~]
(vta)	=de'e'	[heart: make SO have a __ ~]
(vai)	=de'eshkaa	[heart: have __ affected in a certain manner ~]
(vai)	=de'eshkaa	heart: have __ filled with certain sentiments ~]
(pc)(SE)	=diba'aabaan	[mile]
(pc)	=dibik	[night]
(vii)	=tigweyaa	[river][for V]
(vii)	=tigweyaa	[stream][for V]
(vai)	=jaane	[nose]
(vai)	=jii	[belly: have a __ ~ (AL/CS)]
(pc)	=jiishkiwag	[mud]
(vii)	=jiishkiwagaa	[mud]
(vii)(SE)	=jiishkiwigaa	[mud]
(pc)	=jiwan	[current]
(pc)	=jiwan	[flow]
(pc)	=jiwan	[stream]
(vii)	=jiwan	[current]
(vii)	=jiwan	[flow]
(vii)	=jiwan	[stream]
	=dwii+g	[gland: anal-/musk-~]
(vta)	=ebizh	[act upon using hands][for C]
(pc)	=eg	[sheet-like object]
	=egin+oon	[fabric material][for C]
	=egin+oon	[hide of a large quadruped][for C]
	=egin+oon	[skin of a large quadruped][for C]
	=ekon+an	[hide of a small quadruped][for C]
	=ekon+an	[skin of a small quadruped][for C]
	=eh+yag	[singular: =eh / plural: =eyag
	=eh+yan	[singular: =eh / plural: =eyan
(vii)	=endaagwad	[seem __]
(vii)	=endaagwad	[thought: be ~ __]
(vai)	=endaagozi	[seem __]
(vai)	=endaagozi	[thought: be ~ __]
(vai2)	=endam	[feel about __]
(vai2)	=endam	[think about __]
(vti)	=endan	[think about __]
(vti)	=endan	[feel about __ ST]
(vti)	=endan	[think about __ ST]
	=enh+yag	[singular: =enh / plural: =enyag
	=enh+yan	[singular: =enh / plural: =enyan
(vta)	=enim	[feel about __ SO]
(vta)	=enim	[think about __ SO]
(vai2)(AL/NO)	=enindam	[feel about __]
(vai2)(AL/NO)	=enindam	[think about __]
(vti)(AL/NO)	=enindan	[feel about __ ST]
(vti)(AL/NO)	=enindan	[think about __ ST]
(vai)	=gaa	[dance]
(vii)	=kaa	[abundance]
(vai)	=gaabawi	[stand]
(vai)	=gaade	[leg]
(vai)	=gaashin	[trail: move leaving a ~]
(vii)	=gamaa	[lake]
(vii)	=gamaa	[waterbody]
(pc)	=kamig	[earth]
(pc)	=kamig	[ground]
(pc)	=kamig	[land]
(pc)	=kamig	[soil]
(pc)	=kamig	[terrain]
(pc)	=kamig	[territory]
(vii)	=kamigaa	[geography]
(vii)	=kamigaa	[ground]
(vii)	=kamigaa	[land]
(vii)	=kamigaa	[landform]
(vii)	=kamigaa	[topography]
(vii)	=kamigaa	[topology]
(vii)	=kamigad	[event: be __ ~][for V]
(vii)	=kamigad	[occurrance: be __ ~][for V]
(vai)	=kamigizi	[occurrance: be __ expiriential ~][for V]
(vai)	=kamigwe	[travel on land]
	=gamig+oon	[building]
	=gamig+oon	[habitation]
	=gamig+oon	[room]
	=kamig+oon	[ground]
	=kamig+oon	[lichen]
	=kamig+oon	[moss]
	=gamii+n	[ocean]
	=gamii+n	[sea]
	=gamii+n	[water: large body of ~]
(pc)	=gaan	[fourth]
(pc)	=gaan	[quarter]
(NW/WO)	=kaan+ag	[artificial]
(NW/WO)	=kaan+ag	[fake]
(NW/WO)	=kaan+ag	[phony]
	=gan+an	[normalizer]
(NW/WO)	=kaan+an	[artificial]
(NW/WO)	=kaan+an	[fake]
	=ganzh+iig	hoof
	=ganzh+iig	nail
(vai)	=kaazo	[dissimulation]
(vai)	=kaazo	[feigning]
(vai)	=kaazo	[pretend to be __]
(vai)	=kaazo	[pretend]
(vai)	=ge'ige	[chop]
(vai)	=ge'ige	[cut]
(vai)	=gi	[grow][for V]
(vai)	=gidaazo	[angry]
(vai)	=gidaazo	[mad]
(vai)(NE)	=gidige	[knee: have a __ ~][for V]
(vai)	=gidigwe	[knee: have a __ ~][for V]
(vii)	=gin	[grow][for V]
(vii)	=giziswagad	[month: period of __ ~s]
(vai)	=giziswagizi	[month: be __ ~s old]
	=k+wag	[bear]
(vai)	=gwashi	[sleep]
(vai)	=gwashi	[sleeping]
(vai)(AL/NE)	=kwazhiwe	[sail][paddle]
(vai)	=gwaam	[sleeping]
(pc)	=gwan	[day]
(vai)(NW)	=kwana'e	[clothes]
(pc)>(vii)	=gwanagad	[day: be __ (number) of ~s (old)]
(pc)>(vai)	=gwanagizi	[day: be __ (number) of ~s (old)]
(vai)(NW)	=kwanaye	[clothes]
(vai)	=kweni	[head position]
(vai)(CS/CN/NE)	=gwinde	[float]
(vai)(SE)	=gwiinde	[float]
(vii)(CS/CN/NE)	=gwinjin	[float]
(vii)(SE)	=gwiinjin	[float]
(NW/CS)	=koozh+an	[beak (on a bird)]
(vai)	=kozhiwe	[paddle]
(vai)	=kozhiwe	[sail]
	=komaan+ag	[knife][for V]
	=komaan+an	[knife][for V]
(pc)	=gon	[day]
(vai)	=kona'e	[clothes]
(vai)	=konaye	[clothes]
(vai)	=gondaagan	[throat]
(vai)(SW/NW)	=gonde	[float]
(vii)(SW/NW)	=gonjin	[float]
(SW)	=koonzh+an	[beak (on a bird)]
	=koonzh+an	[bill (on a bird)]
(vii)(RT)	=ipo=	[snow]
(vii)	=ipon	[snow]
(vai)(NO/NW/WO)	=idaajimo	[crawl]
(vai2)	=itam	[hear][for C]
(vti)	=itan	[hear][for C]
(vta)	=itaw	[hear][for C]
(vii)	=itigweyaa	[river][for C]
(vii)	=itigweyaa	[stream][for C]
(vai)	=igi	[grow][for C]
(vai)(NE)	=igidige	[knee: have a __ ~][for C]
(vai)	=igidigwe	[knee: have a __ ~][for C]
(vta)	=igim	[grow][for C]
(vii)	=igin	[grow][for C]
(vti)	=igindan	[grow][for C]
	=iigin+oon	[cloth]
	=ikomaan+ag	[knife][for C]
	=ikomaan+an	[knife][for C]
	=ih+yag	[singular: =ih / plural: =iyag
	=iih+yag	[singular: =iih / plural: =iiyag
	=ih+yan	[singular: =ih / plural: =iyan
	=iih+yan	[singular: =iih / plural: =iiyan
	='ii+n	[thing]
(pc)	=iindim	[water depth]
(vii)	=iindimaa	[water depth]
(vai)	=ingwaam	sleep _ [for C]
(vai)(CN/NW)	=ingwaami	[sleep [for C]]
(vai)	=iingwe	[face]
	=iinh+yag	[singular: =iinh / plural: =iinyag
	=inh+yag	[singular: =inh / plural: =inyag
	=iinh+yan	[singular: =iinh / plural: =iinyan
	=inh+yan	[singular: =inh / plural: =inyan
(vai)	=iwe	[actor focus detransitive for human goal][for C]
(vii)	=isagaa	[board][for C]
(vii)	=isagaa	[floor][for C]
(vii)	=isagaa	[wood][for C]
(vii)	=isagaa	[wooden]
(vai)	=ise	[fly]
	=zhaan+ag	[child]
	=zhaan+ag	[descendant]
(vai)	=shtoo	[haphazardly]
(vai)	=shtoo	[imitate: poorly ~]
(pc)	=shk	[breadth of ST]
(vai)	=shki	[habit of __]
(vai)	=shki	[habitually]
(vai)	=shkiiwe	skin condition
	=shkiwin+an	[habit of __]
(vai)	=shimo	[dance]
(vii)(RT)	=zhimo=	[road]
(vii)	=zhimon	[road]
	=shimowin+an	[dance]
(vai)	=shin	[fall: by ~ing]
(vta)	=maam	[smell]
(vti)	=maandan	[smell]
	=meg+wag	[fish][for V]
	=mizh+iin	[berry bush]
	=minagaawanzh+iig	[berry bush]
	=min+an	[berry]
(vai)	=mo	[speak]
(vii)	=mon	[road][for V]
(vii)	=mon	[trail][for V]
	=naagaans+an	[cup]
(vai)(NW/WO)	=nagwaye	[sleeve: have ~s]
(vai)	=nagweyaa	[sleeve: have ~s]
(vta)	=nazh	[kill SO __]
(vai)	=naamo	[breathing]
(vii)	=naamode	[fumigant]
(vii)	=naamode	[smoke]
(vta)	=naamoz	[fumigant]
(vta)	=naamoz	[smoke]
(vai)	=naamozo	[fumigant]
(vai)	=naamozo	[smoke]
	=n+an	[nominalizer]
(loc)	=naang	among __
(vai)	=nezi	[disease]
(vai)	=nezi	[soreness]
(vai)	=ngwaam	[sleep [for V]]
(vai)(CN/NW)	=ngwaami	[sleep [for V]]
(pc)	=nik	[arm]
(vai)	=nike	[arm]
(vai)	=nizhimo	[flee]
(pc)	=ninj	[hand]
(vai)	=ninjii	[hand]
(pc)	=waabik	[dollar][for V]
(pc)	=waabik	[metal][for V]
(pc)	=waabik	[mineral][for V]
(pc)	=waabiminik	[dollar (SE/NE)]
	=waaboo+n	[juice][for C]
	=waaboo+n	[liquid][for V]
	=waatig+oog	[tree/branch]
	=waatig+oon	[wood/wooden/stick]
(pc)	=waakwaagan	[handful]
	=wayaan+ag	[skin of a large animal]
(vai)	=wazhe	[skin: human ~]
	=wanzh+iin	[bush]
	=waanow+ag	[tail-hair][for V]
	=waanow+an	[tail-hair][for V]
(pc)	=oode	[family]
(pc)	=oode	[household]
(vai)	=oode	[crawl]
(vti2)	=oodoon	[convey ST in a boat/canoe to SP]
(vai)	=we	[speak]
(vta)	=webizh	[act upon using hands][for V]
(pc)	=weg	[cloth]
	=wegin+oon	[fabric material][for V]
	=wegin+oon	[hide of a large quadruped][for V]
	=wegin+oon	[skin of a large quadruped][for V]
	=wekon+an	[hide of a small quadruped][for V]
	=wekon+an	[skin of a small quadruped][for V]
(pc)	=wewaan	[pair]
(pc)	=wewaan	[set]
(pc)	=wewaan	[team]
	=ooh+yag	[singular: =ooh / plural: =ooyag
	=ooh+yan	[singular: =ooh / plural: =ooyan
(vai2)	=widam	[speaking]
	=win+an	[nominalizer]
(vai)	=oomigo	[horseback: on ~]
(vta)(sf)	=oN=	[convey SO in a boat/canoe]
(pc)	=oonag	[boat]
(pc)	=oonag	[canoe]
	=oonh+yag	[singular: =oonh / plural: =oonyag
	=oonh+yan	[singular: =oonh / plural: =oonyan
(vai)	=oonzhe	[child: have a __ ~]
(vai)	=oonzhe	[child-birthing]
(vai)	=oonzhe	[child-rearing]
(vai)	=ose	[walk]
	=ooz+oog	[animal]
(pc)	=sag	[barrel]
(pc)	=sag	[box]
(pc)	=sag	[crate]
(pc)	=sag	[wooden container]
(vii)	=sagaa	[board][for V]
(vii)	=sagaa	[floor][for V]
(vii)	=sagaa	[wood][for V]
(vai)	=sagizi	[wooden]
	=sag+oon	[board]
	=sag+oon	[floor]
	=sag+oon	[wood]
(vai)	=se	[flying]
(vai)	=zekwe	[cooking method]
(pc)	=zid	[foot]
(vai)	=zide	[foot]
(vii)	=zigwaa	[ice]
(pc)	__ indizhinikaaz	my name is __
(pc)	__ indizhinikaaz	name: my ~ is __
(pc)	__ nindizhinikaaz	my name is __
(pc)	__ nindizhinikaaz	name: my ~ is __
(pc)	__ nindizhinikaaz niin	my name is __
(pc)	__ nindizhinikaaz niin	name: my ~ is __
	a	that (pr3d)
	a	this (pr3d)
	'a	that (pr3d)
(pc)	aa	ah!
(pc)	aa	let’s __
(pc)	aa	O.K.
(pc)	aa	oh-my!
(pc)	aa	uh huh
(pv1)[a]	a-	[changing of place]
(pv1)[a]	a-	[repetition of place]
(pv1)[a]	a-	when
(pv1)[a]	a-	where
(pv1)[a]	a-	which
(pv1)[c]	a'-	[aorist tense]
(pc)	aa haa!	wow!
(pc)	aa haaw	okay
(pc)	aa!	come on!
	a'a	that (one) (pr3d)
	a'a	this (pr3d)
(vai)(RD)(NW/WO)	aa'aagade	gag repeatedly
(vai)(RD)(NW/WO)	aa'aagade	wretch repeatedly
(pv4)(NW/WO)	aa'aagwiitawi-	layer: multi~ed - (RD)
(pv4)(NW/WO)	aa'aagwiitawi-	multilayed - (RD)
(pv4)(RD)(NW/WO)	aa'aazhawi-	back and forth
(vai2)(NW/WO)	aa'aashendam	envy: be ~ous of TH
(vai2)(NW/WO)	aa'aashendam	envy: feel ~
(vti)(NW/WO)	aa'aashendan	envy ST
(vta)(NW/WO)	aa'aashenim	envy SO
(vta)(NW/WO)	aa'aashenim	envy: be ~ous of SO
(vta)(NW/WO)	aa'aashenim	jealous: be ~ of SO
(pr3d)(AL)	a'aam	that [unspecified][archaic]
	a'aw	that (one) (pr3d)
(NW)	a'aw	this (pr3d)
(NW)	a'awe	that (one) (pr3d)
(pr3d)	a'awedi	that over there
	aa'aawe+g	pintail [bird]
(NW/NO)	aa'aase+g	crow
(NW)	aa'aasi+wag	crow
(vta)	aaba'	loosen SO
(vta)	aaba'	undo SO
(vta)	aaba'	unharness SO
(vta)	aaba'	unravel SO
(vta)	aaba'	unswaddle SO
(vta)	aaba'	untie SO
(vta)	aaba'	unwrap SO
(vta)	apa'	run with SO to SP
(pv4)	abaa=	thawed out-
(pv4)	abaa=	warm -
(pv4)	abaa=	warm: luke~-
(vta)	aaba'amaw	open TH of SO
(vta)	aaba'amaw	undo TH for SO
(vta)	aaba'amaw	untie TH for SO
(vti)	aaba'an	undo ST
(vti)	aaba'an	unfasten ST
(vti)	aaba'an	unravel ST [cord-like]
(vti)	aaba'an	untie ST
(vti)	aaba'an	unwrap ST
(vta)	abaabas	cense SO
(vti)	abaabasan	cense ST
	abaabasan+an	incense: balsam fir leaf ~
	abaabasan+an	incense: white pine needle ~
(vai)	abaabaso	cense OS
	abaabason+an	incense: hound’s-tongue ~
(vai)(NW)	apabi	sit there
(vai+o)	apabi	sit on SO/ST (mat)
(vai+o)	apabi	sit: be ~ting on SO/ST
(vai)(NW)	aabaabitawangindaaso	divide numbers
(vai)(NW)	aabaabitawangindaaso	number: divides ~
(vta)	aabaabika'	key: open SO with a ~
(vta)	aabaabika'	unlock SO
(vta)	aabaabika'amaw	unlock TH for SO
(vti)	aabaabika'an	open ST (with a key)
(vti)	aabaabika'an	unlock ST
(vii)	aabaabika'igaade	open: be ~ed
(vii)	aabaabika'igaade	unlock: be ~ed
(SW/NW)	aabaabika'igan+an	key
	aabaabika'igan+an	key [for a lock]
(vai)	aabaabika'iganike	key: make a ~
(vai)	aabaabika'iganike	lock: make a ~
	aabaabika'iganikewin+an	locksmithing
	aabaabika'iganikewinini+wag	locksmith
(vta)	aabaabikamaw	open TH for/of SO
(vta)	aabaabikamaw	unlock TH for/of SO
(NW)	aabaabike'igan+an	key [for a lock]
(vta)	aabaabiigin	unravel SO [cord-like]
(vta)	aabaabiigin	unwind SO [cord-like]
(vti)	aabaabiiginan	unravel ST [cord-like]
(vti)	aabaabiiginan	unwind ST [cord-like]
	apaabikinigan+an	potholder
(vta)(NE)	aabaabikwa'	unlock SO
(vta)(NE)	aabaabikwa'amaw	unlock TH for SO
(vti)(NE)	aabaabikwa'an	unlock ST
	aabaabikwa'igan+an	key [for a lock](NE)
(vta)(SE)	aabaabiko'amaw	unlock TH for SO
(vti)(SE)	aabaabiko'an	unlock ST
(vta)(SE)	aabaabikwi'	unlock SO
(vta)(SE)	aabaabikwi'amaw	unlock TH for SO
(vti)(SE)	aabaabikwi'an	unlock ST
(SE)	aabaabikwi'igan+an	key [for a lock]
(vta)(SE)	aabaabikow	unlock SO
(vti)	apabiwaadan	sit on ST
(NE)	apabiwin+an	saddle
(SE/NW/WO)	apabiwin+an	cushion
	apabiwin+an	bench
	apabiwin+an	chair
	apabiwin+an	pew
	apabiwin+an	seat
	apabiwin+an	stool
(vai)	apabiwinikaazo	saddle: be ~ed up
(vai)	apabizo	baby cradle bag: be lined with a ~ liner
(vai)	apabizo	bag: be lined with a baby cradle ~ liner
(vai)	apabizo	cradle bag: be lined with a baby ~ liner
(vai)	apabizo	line: be ~d with a baby cradle bag liner
(vai)	apabizo	line: be ~d with a waagijiipizon liner
(vai)	apabizo	waagijiipizon: be lined with a ~ liner
	apabizon+an	cloth used for a cradle
	apabizon+an	cradle: cloth used for a ~
	apabizon+an	liner: waagijiipizon ~
	apabizon+an	waagijiipizon liner
(vti)	apaabowaadan	season ST
(vii)	apaabowaade	flavor: be seasoned/~ed
(vii)	apaabowaade	season: be ~ed/flavored
(vta)	apaabowaazh	season SO
	apaabowaan+an	ingredients
	apaabowaan+an	mint
	apaabowaan+an	seasoning
(AL)	apaabowaan-aniibish+an	parsley
(vai)	apaabowaazo	flavor: be seasoned/~ed
(vai)	apaabowaazo	season: be ~ed/flavored
(vai+o)	apaabowe	flavor TH
(vai+o)	apaabowe	season TH
(vii)	apaabowe	soup stock
(AL)	apaabowe-miinjashk+oon	herbs used in cooking
(AL)	apaabowe-ojiibik+oon	root vegetable
(AL)	apaabowe-ojiibik+oon	tuber: edible ~
	apaabowewin+an	seasoning [victuals]
(vii)	aabadad	beneficial: be ~
(vii)	aabadad	serviceable: be ~
(vii)	aabadad	use: be ~d
(vii)	aabadad	use: be ~ful
(vii)	aabadad	use: be in ~
	apataason+an	apron
(vii)	abaate	warm up [weather]
(pc)(SE)	aabadeg	absolutely
(pc)(SE)	aabadeg	for sure
(pc)(SE)	aabadeg	necessarily
(pc)(SE)	aabadeg go	surely
	apategeg+oog	lily pad
(pc)(SE)	aabadig	absolutely
(pc)(SE)	aabadig	for sure
(pc)(SE)	aabadig	necessarily
	abaadikwewaan+an	gift: wedding ~ given to the bride
(vai)	aabadizi	beneficial: be ~
(vai)	aabadizi	serviceable: be ~
(vai)	aabadizi	use: be ~d
(vai)	aabadizi	use: be ~ful
(vai)	aabadizi	use: be in ~
(vta)	aabaji'	bring about by means of SO
(vta)	aabaji'	service: be ~ed by SO
(vta)	aabaji'	use SO
(vta)	aabaji'	use: make ~ of TH
(vta)	aabaji'	use: SO is being ~ful
(vii)	aabaji'aa	use: be made into ~
(vti)	aabaji'an	use ST
(vti)	aabaji'an	use: make ~ of ST
(vta)	aabaji'aw	use SO
(vta)	aabaji'aw	use: make ~ of SO
(vai)(NE)	aabajitaa	do: keep ~ing TH
(vai)(NE)	aabajitaa	occupy: be ~ed with TH
(vai+o)	aabajitamaagoowizi	rely upon TH
(vai+o)	aabajitamaagoowizi	use: make ~ of TH
(vta)(NE/SE)	aabajitamaw	use TH belonging to SO
(vta)	aabajitaw	use TH belonging to SO
(vta)	aabajitaw	use TH in relation to SO
(NW)	aabajitaawin e-ozhichigaadeg ge-dazhi-moona'iganiwag	infrastructure: mine ~
	aabajitaawin e-ozhichigaadeg ge-dazhi-moona'iganowag	infrastructure: mine ~
	aabajitaawin+an	usage
	aabajitaawin+an	use
